Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
1/14 Birkett Place,"352,000",Aug 2012,,,,,,857,,,,,South Geelong,26
4/123 Fyans Street,"265,000",Jul 2012,"66,000",Feb 1987,,340,Oct 2018,255,,,,,South Geelong,26
44 Gravel Pits Road,"100,000",Jul 2012,,,,,,"15,650",,,,,South Geelong,26
3/66 Foster Street,"350,000",Jul 2012,,,,370,Apr 2019,205,,,,,South Geelong,26
1/403 Moorabool Street,"1,254,000",Jul 2012,,,,,,"1,431",,,,,South Geelong,26
78 Gravel Pits Road,"670,000",Jul 2012,,,,,,,,,,,South Geelong,26
52 Balliang Street,"380,000",03 Jun 2012,,,1.0,270,Mar 2014,563,93,2,1,2,South Geelong,26
255 Yarra Street,"456,000",May 2012,,,,270,Mar 2005,433,,3,1,1,South Geelong,26
9 Hopkins,"375,000",Apr 2012,,,,,,174,,,,,South Geelong,26
5/9 Hopkins Street,"375,000",Apr 2012,,,,,,173,132,,,,South Geelong,26
8 Gravel Pits Road,"1,045,000",Apr 2012,,,,,,"13,291",,,,,South Geelong,26
20 Foster Street,"310,000",17 Mar 2012,,,1.0,380,Jan 2021,124,,3,1,1,South Geelong,26
8 Park Crescent,"535,000",Mar 2012,,,,,,497,,4,2,5,South Geelong,26
260 Yarra Street,"850,000",Mar 2012,,,,,,255,,3,1,,South Geelong,26
4 Crown Street,"2,000,000",Mar 2012,"1,450,000",Nov 2001,,,,"5,536",,,,,South Geelong,26
16 Crown Street,"850,000",Mar 2012,,,,,,"1,058",799,,,,South Geelong,26
23 Mundy Street,"390,000",Feb 2012,,,,300,May 2009,274,,2,2,3,South Geelong,26
41 Balliang Street,"342,000",25 Feb 2012,,,1.0,270,Oct 2011,278,93,2,1,2,South Geelong,26
5/13-15 Crown Street,"320,000",Feb 2012,"290,000",Oct 2007,,,,323,,,,,South Geelong,26
266 Bellerine Street,"367,000",Dec 2011,,,,210,Jan 2011,486,,2,1,1,South Geelong,26
76 Barwon Terrace,"935,000",Dec 2011,,,,,,"3,140",,,,,South Geelong,26
158 Fyans Street,"462,000",Dec 2011,,,,,,"7,456",,,,,South Geelong,26
2/72 Balliang Street,"415,000",Nov 2011,,,,,,271,,3,3,2,South Geelong,26
22 Balliang Street,"472,500",Nov 2011,,,,405,Sep 2011,224,136,3,2,2,South Geelong,26
6/13-15 Crown Street,"380,000",Nov 2011,"310,000",Oct 2007,,,,324,,,,,South Geelong,26
1 Fyans Street,"1,320,000",Nov 2011,"750,000",Feb 2004,,,,1,,,,,South Geelong,26
6/13 Crown Street,"380,000",Nov 2011,,,,,,324,,,,,South Geelong,26
9 Lonsdale Street,"320,000",Oct 2011,,,,340,Nov 2019,345,,2,1,1,South Geelong,26
32 Foster Street,"410,000",Oct 2011,,,,350,Aug 2011,305,,2,1,1,South Geelong,26
4/33 Lonsdale Street,"405,000",Oct 2011,,,,400,Jun 2012,,,,,,South Geelong,26
1/48A Balliang Street,"415,000",Sep 2011,,,,,,281,,,,,South Geelong,26
40 Foster Street,"389,300",Sep 2011,,,,320,Oct 2010,509,133,3,1,1,South Geelong,26
3/49 Foster Street,"389,300",Sep 2011,,,,,,,,3,,,South Geelong,26
141 Fyans Street,"820,000",Sep 2011,"750,000",Dec 2009,,,,"1,500",,,,,South Geelong,26
48 Balliang Street,"415,000",Sep 2011,,,,,,,,,,,South Geelong,26
108 Balliang Street,"324,500",Sep 2011,,,,,,"1,046",,,,,South Geelong,26
153 Swanston,"435,000",Aug 2011,"411,000",Nov 2009,,,,,,3,1,1,South Geelong,26
56 Balliang Street,"367,000",Jul 2011,,,,360,Jun 2019,186,81,2,1,1,South Geelong,26
291 Bellerine Street,"376,000",09 Jul 2011,,,1.0,,,490,,3,1,1,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
5 Foster Street,"650,000",Apr 2011,,,,,,486,,3,2,4,South Geelong,26
6 Wood Street,"370,000",Apr 2011,,,,,,305,,,,,South Geelong,26
30 Verner Street,"365,000",Mar 2011,"202,000",Jul 2001,,300,Feb 2011,200,88,,,,South Geelong,26
2/117 Fyans Street,"285,000",Jul 2011,"116,500",Mar 1999,,210,Mar 2007,800,,,,,South Geelong,26
123 Balliang Street,"278,960",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
110 Balliang Street,"290,000",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
102 Balliang Street,"387,200",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
125 Balliang Street,"297,352",Jul 2011,,,,,,"15,161",,,,,South Geelong,26
1/85 Fyans Street,"279,000",May 2011,"180,000",Jul 2007,,nvesto,note. Must,343,89,,,,South Geelong,26
16 Verner Street,"377,500",May 2011,,,,,,486,,4,1,2,South Geelong,26
