Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
1/10 Glenleith Avenue,"72,000",Mar 1987,,,,300,Jan 2021,,,,,,Drumcondra,7
23 Grandview Grove,"165,000",Jan 1987,,,,,,613,253,4,2,1,Drumcondra,7
3/4 Mcmillan Avenue,"58,000",Nov 1986,,,,,,,,,,,Drumcondra,7
14 The Esplanade,"79,800",Nov 1986,,,,,,,,,,,Drumcondra,7
5 Drumcondra Avenue,"64,500",Oct 1986,,,,,,625,,2,1,1,Drumcondra,7
4/6 Mcmillan Avenue,"56,000",Oct 1986,,,,,,,,,,,Drumcondra,7
1/2 Drumcondra Avenue,"64,500",Sep 1986,,,,,,202,92,,,,Drumcondra,7
10 The Esplanade,"135,000",Sep 1986,,,,,,,,,,,Drumcondra,7
4 Mont Albert Road,"53,500",Jun 1986,,,,,,,,,,,Drumcondra,7
24A Lunan Avenue,"227,500",May 1986,,,,,,"6,027",,,,,Drumcondra,7
20 Drumcondra Avenue,"88,000",Apr 1986,,,,,,625,,3,3,3,Drumcondra,7
4 Kooyong Road,"53,500",Nov 1985,,,,,,,,,,,Drumcondra,7
43 BELL Parade,"90,000",Aug 1985,,,,,,375,,1,3,3,Drumcondra,7
9 Kooyong Road,"53,700",Aug 1985,,,,370,Mar 2014,,,3,1,,Drumcondra,7
15 Wattletree Road,"59,500",Apr 1985,,,,,,613,,5,3,3,Drumcondra,7
7 Wattletree Road,"80,500",Feb 1985,,,,330,Aug 2018,625,,3,1,3,Drumcondra,7
14 Grandview Grove,"65,000",Feb 1985,,,,,,634,,,,,Drumcondra,7
4 Grandview Grove,"63,000",Feb 1985,,,,,,639,,4,2,,Drumcondra,7
30 Drumcondra Avenue,"71,000",Nov 1984,,,,,,612,,5,,,Drumcondra,7
9 Lunan Avenue,"67,500",Jun 1984,,,,,,611,,3,3,3,Drumcondra,7
27 Glenleith Avenue,"54,000",Jan 1984,,,,,,964,,,,,Drumcondra,7
15 Lunan Avenue,"54,000",Nov 1983,,,,,,611,160,3,2,3,Drumcondra,7
1A Glenleith Avenue,"74,000",Jun 1979,,,,,,477,186,3,1,2,Drumcondra,7
4 Toorak Parade,"66,000",Dec 1978,,,,,,,,,,,Drumcondra,7
71 The Esplanade,"76,000",Sep 1978,,,,,,897,,4,,,Drumcondra,7
35 The Esplanade,"62,500",Apr 1978,,,,,,"1,059",,,,,Drumcondra,7
