Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
Lot 310 McArthur Crescent,"272,000",Jul 2020,,,,,,,,,,,Armstrong Creek,1
12 Holbrook Drive,"520,000",Jul 2020,,,,,,571,,4,2,3,Armstrong Creek,1
7 Barleycorn Bend,"635,000",Jul 2020,"181,350",Oct 2010,,,,589,193,,,,Armstrong Creek,1
128 Warralily Boulevard,"487,500",Jul 2020,"165,000",Sep 2011,,390,Mar 2017,459,,,,,Armstrong Creek,1
Lot 323/11 Element Circuit,"239,000",Jun 2020,,,,,,,,,,,Armstrong Creek,1
Lot 109 Atherton Street,"487,990",Jun 2020,,,,,,392,,4,2,2,Armstrong Creek,1
16 Rainford Place,"640,000",Jun 2020,"185,000",Feb 2000,,,,475,,,,,Armstrong Creek,1
"Lot 640, 13 Pintail Road","262,000",Jun 2020,,,,,,,,,,,Armstrong Creek,1
62 Edenhope Circuit,"600,000",Jun 2020,,,,,,447,,,,,Armstrong Creek,1
36 Lampard Street,"550,000",Jun 2020,"183,000",Oct 2012,,,,448,,,,,Armstrong Creek,1
335 CHARLEMONT Road,"285,000",Jun 2020,"185,000",Sep 2015,,,,499,,,,,Armstrong Creek,1
17 Glide Way,"585,000",Jun 2020,"175,000",Mar 2014,,,,449,172,,,,Armstrong Creek,1
30 Wild Oak Avenue,"730,000",Jun 2020,"191,000",Sep 2010,,,,592,,,,,Armstrong Creek,1
Lot 1218 Garfield Drive,"245,000",Jun 2020,,,,,,,,,,,Armstrong Creek,1
9 Rise Avenue,"740,000",Jun 2020,"185,000",Aug 2011,,,,476,281,4,2,2,Armstrong Creek,1
17 Sirrom Crescent,"645,000",Jun 2020,,,,,,399,,4,2,2,Armstrong Creek,1
23 Fistral Street,"494,300",Jun 2020,,,,,,336,,3,2,2,Armstrong Creek,1
19 Maroubra Street,"704,000",Jun 2020,,,,,,511,,,,,Armstrong Creek,1
17 Hammond Street,"515,000",Jun 2020,,,,,,400,,4,2,2,Armstrong Creek,1
25 Beekeeper Road,"455,000",Jun 2020,"350,000",Jul 2017,,,,337,,3,2,2,Armstrong Creek,1
13 Silvercrest Way,"637,000",Jun 2020,"188,000",Jun 2010,,,,636,202,,,,Armstrong Creek,1
10 Holbrook Drive,"534,000",Jun 2020,,,,,,327,,4,2,2,Armstrong Creek,1
2 Rutherford Grove,"570,000",Jun 2020,,,,,,588,,4,2,2,Armstrong Creek,1
Lot 9222/14 McCormack Avenue,"252,500",Jun 2020,,,,,,,,,,,Armstrong Creek,1
119 Ambrosia Drive,"405,000",May 2020,,,,,,"6,348",,,,,Armstrong Creek,1
20 Ackland Street,"620,000",May 2020,"183,000",Feb 2015,,430,Jul 2018,516,,4,2,2,Armstrong Creek,1
101 Iris Loop,"637,000",May 2020,,,,,,503,,,,,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
165 Coastside Drive,"495,000",May 2020,"146,000",Dec 2016,,390,Dec 2017,323,,3,2,2,Armstrong Creek,1
18 Carter Road,"579,000",May 2020,"180,000",Aug 2010,,440,Nov 2016,528,171,4,2,6,Armstrong Creek,1
7 Yellowbox Avenue,"595,000",May 2020,"470,000",Sep 2017,,440,May 2013,412,179,4,2,2,Armstrong Creek,1
48 Albanel Street,"540,000",May 2020,,,,,,401,,,,,Armstrong Creek,1
45 MALLACOOTA Crescent,"517,000",May 2020,"173,000",Feb 2016,,,,404,,4,2,2,Armstrong Creek,1
46 Portrush Loop,"510,000",Apr 2020,"475,000",Aug 2017,,,,448,223,4,2,2,Armstrong Creek,1
26 Southwinds Road,"512,000",May 2020,"167,000",Sep 2010,,,,415,135,,,,Armstrong Creek,1
27 Chucklecreek Lane,"485,000",May 2020,,,,,,365,,,,,Armstrong Creek,1
20 Nature Street,"610,000",May 2020,,,,,,449,,5,2,2,Armstrong Creek,1
Lot 85/8 Chelsea Drive,"229,000",May 2020,,,,,,,,,,,Armstrong Creek,1
