Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
39 Marshalltown Road,"315,000",Dec 2015,"135,000",Jul 2003,,360,Mar 2016,641,123,3,1,2,Marshall,18
7 Moretti Court,"173,500",Dec 2015,,,,390,Dec 2017,304,,4,2,2,Marshall,18
Lot 10 232-270 Barwon Heads Road,"172,500",Dec 2015,,,,,,,,,,,Marshall,18
Lot 10,"172,500",Dec 2015,,,,,,542,,,,,Marshall,18
10 232-270 Barwon Heads Road,"172,500",Dec 2015,,,,,,542,,,,,Marshall,18
2/76 Marshalltown Road,"303,000",Dec 2015,,,,,,205,106,,,,Marshall,18
16 Reedy Link,"379,000",Nov 2015,"305,000",Sep 2009,,,,467,117,3,1,2,Marshall,18
25 Basford Court,"384,000",Nov 2015,"143,000",Jun 2014,,,,404,114,3,2,1,Marshall,18
1-3 Grove Road,"420,000",Nov 2015,,,,,,624,,3,2,2,Marshall,18
21 Carlina Court,"380,000",Nov 2015,"175,000",Jan 2011,,380,Jan 2016,451,,3,2,2,Marshall,18
2-4 St Cuthberts Court,"386,000",Nov 2015,,,,420,Oct 2018,678,,4,2,2,Marshall,18
10 MORETTI Court,"165,000",Nov 2015,,,,,,367,,,,,Marshall,18
3 ALLEGRO Court,"168,000",Nov 2015,,,,360,Mar 2018,343,,4,2,1,Marshall,18
8/66 Station Road,"334,000",Nov 2015,"85,000",Feb 2000,,,,205,,,,,Marshall,18
2 St Cuthberts Court,"386,000",Nov 2015,"110,000",Jun 2005,,,,679,164,4,2,2,Marshall,18
7 Tamala Avenue,"305,000",Oct 2015,"235,000",Feb 2000,,,,656,121,3,1,1,Marshall,18
19 Grove Road,"348,500",Oct 2015,"130,000",Aug 2008,,,,450,115,3,1,2,Marshall,18
74 Station Road,"450,000",Oct 2015,,,,,,"1,318",,3,1,1,Marshall,18
13 St Cuthberts Court,"225,000",Oct 2015,"116,500",Aug 2004,,,,741,,,,,Marshall,18
L317 Moretti Court,"175,000",Oct 2015,,,,,,300,,,,,Marshall,18
Lot 1 Macfarlane Street,"169,000",Oct 2015,,,,,,359,,,,,Marshall,18
Lot 2 Macfarlane Street,"169,000",Oct 2015,,,,,,356,,,,,Marshall,18
321-329 Barwon Heads Road,"710,000",Oct 2015,,,,380,Jan 2016,"27,868",,3,1,4,Marshall,18
9-11 Orphington Crescent,"360,000",Sep 2015,,,,,,301,,4,,,Marshall,18
12 Leghorn Way,"360,000",Sep 2015,"132,500",Jan 2012,,380,Sep 2016,301,116,3,2,4,Marshall,18
282-284 Barwon Heads Road,"545,000",Sep 2015,,,,,,"2,259",,4,2,4,Marshall,18
15-16 Carlina Court,"375,000",Aug 2015,,,,430,Dec 2017,412,,4,2,2,Marshall,18
14/272-280 Barwarre Road,"183,000",Aug 2015,,,,,,,,,,,Marshall,18
13 Oriondo Way,"372,000",Aug 2015,"167,000",Jun 2011,,370,Nov 2014,359,152,3,2,2,Marshall,18
38 232-270 Barwon Heads Road,"149,000",Aug 2015,,,,,,381,,,,,Marshall,18
Lot 38 232-270 Barwon Heads Road,"149,000",Aug 2015,,,,,,381,,,,,Marshall,18
Lot 38,"149,000",Aug 2015,,,,,,381,,,,,Marshall,18
28 Station Road,"410,000",Aug 2015,"187,000",Nov 2012,,,,632,,4,3,2,Marshall,18
193-197 Barwarre Road,"405,000",Jul 2015,"325,000",May 2008,,,,"1,029",,4,2,4,Marshall,18
10 ESME Court,"172,000",Jul 2015,,,,400,Jan 2018,369,,4,2,2,Marshall,18
Lot 9 Barwarre Road,"183,000",Jul 2015,,,,,,663,,,,,Marshall,18
14 272-280 Barwarre Road 'Barwarre Estate Stage 7',"183,000",Jul 2015,,,,,,526,,,,,Marshall,18
Lot 14 232-270 Barwon Heads Road,"183,000",Jul 2015,,,,,,526,,,,,Marshall,18
Lot 14,"183,000",Jul 2015,,,,,,526,,,,,Marshall,18
