Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
14 Highmont Drive,"552,500",Oct 2020,"376,000",Dec 2013,,420,Jun 2018,710,,3,3,2,Belmont,4
14A South Street,"730,000",Oct 2020,,,,,,329,,,,,Belmont,4
24 Marjorie Avenue,"650,000",Oct 2020,"400,000",Oct 2015,1.0,,,653,143,3,1,1,Belmont,4
6 Tintinara Crescent,"560,000",Oct 2020,"53,000",Jul 1980,,,,654,,,,,Belmont,4
1/2 Torquay Road,"570,000",Oct 2020,,,,,,,,,,,Belmont,4
10 Tasman Avenue,"498,000",Oct 2020,,,,,,560,,2,1,1,Belmont,4
1/11 Lloyd Street,"523,000",Sep 2020,"300,000",Jun 2003,,425,Oct 2020,388,,,,,Belmont,4
11 Clarke Avenue,"638,000",Sep 2020,"242,000",Jan 2004,,,,602,,2,,,Belmont,4
1/221 Roslyn Road,"590,000",Sep 2020,"365,000",Jan 2010,,380,Jun 2013,259,158,,,,Belmont,4
83 Shackleton Street,"720,000",Sep 2020,"240,000",Aug 2014,,420,Jan 2017,682,193,4,2,2,Belmont,4
3 Crows Road,"570,000",Sep 2020,"390,000",Jun 2016,,,,604,133,4,2,5,Belmont,4
8 Downshire Road,"912,500",Sep 2020,"470,000",Feb 2013,1.0,,,865,,4,2,2,Belmont,4
4 Thomson Street,"804,000",Sep 2020,"240,000",Sep 2011,,,,222,,3,2,2,Belmont,4
73 Francis Street,"710,000",Sep 2020,"397,000",Apr 2012,,330,Aug 2018,922,,3,1,2,Belmont,4
36B Victoria Terrace,"380,000",Sep 2020,,,,,,911,,,,,Belmont,4
64 Summit Avenue,"534,000",Sep 2020,,,,,,651,,3,1,2,Belmont,4
103 Francis Street,"350,000",Sep 2020,"275,000",Jul 2015,,175,Mar 2007,567,,3,2,1,Belmont,4
51 Roslyn Road,"620,500",Sep 2020,"242,000",Sep 2006,,,,154,130,3,1,2,Belmont,4
8 Angus Street,"546,000",19 Sep 2020,"377,500",Mar 2016,1.0,,,312,,2,1,1,Belmont,4
263 High Street,"520,000",Sep 2020,"315,000",Sep 2014,,325,Jul 2017,685,99,3,1,2,Belmont,4
2/3 Jersey Court,"575,000",Sep 2020,,,,495,Oct 2020,,,3,2,2,Belmont,4
22 Riverview Terrace,"1,260,000",Sep 2020,"400,000",Oct 2010,,,,520,,3,1,1,Belmont,4
3/14 Regent Street,"375,000",Sep 2020,"360,000",Jul 2018,,,,140,64,,,,Belmont,4
46 Summit Avenue,"570,000",Sep 2020,"89,900",Dec 1997,,,,650,,1,1,1,Belmont,4
33 South Street,"810,000",Sep 2020,"386,000",Apr 2008,,470,Sep 2017,731,,3,1,1,Belmont,4
2 Violet Street,"637,000",Sep 2020,,,,,,644,,3,1,1,Belmont,4
6 George Street,"660,000",Sep 2020,"426,000",Apr 2014,1.0,350,Nov 2014,643,,2,1,3,Belmont,4
5 Olwen Avenue,"515,000",Sep 2020,,,,,,652,,,,,Belmont,4
6 Charolais Court,"573,000",Sep 2020,"63,250",Nov 1981,,,,717,,,,,Belmont,4
46 Reynolds Road,"515,000",Sep 2020,"370,000",Mar 2017,,,,250,,3,2,2,Belmont,4
