Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
21 Madden Avenue,"240,000",Oct 2014,"93,000",Jan 2002,,,,651,,,,,North Shore,24
11 Foch Street,"215,000",Sep 2014,"92,000",Jul 1990,,,,648,,,,,North Shore,24
24-26 Seabright Street,"495,000",Aug 2014,"174,500",Jun 1988,,,,701,,,,,North Shore,24
24 Seabright Street,"495,000",Aug 2014,,,,,,"1,401",,,,,North Shore,24
20 Seabright Street,"270,000",Jun 2014,,,,,,691,,,,,North Shore,24
20-22 Seabright Street,"270,000",Jun 2014,,,,,,692,,,,,North Shore,24
1/22 Myrtle Grove,"425,000",Jun 2014,,,,450,Sep 2018,316,157,,,,North Shore,24
16-18 Seabright Street,"561,000",Apr 2014,"323,000",Nov 2003,,,,"1,397",,,,,North Shore,24
8 Seaside Parade,"330,000",Apr 2014,"94,000",Sep 2002,,,,697,,,,,North Shore,24
16 Seabright Street,"561,000",Apr 2014,,,,,,"1,397",,,,,North Shore,24
19 Sea Breeze Parade,"310,000",Mar 2014,"200,000",Oct 2004,,,,263,,3,1,1,North Shore,24
31 Pine Avenue,"466,000",Feb 2014,,,,,,"1,009",175,4,1,5,North Shore,24
24 Seaforth Street,"110,000",Jan 2014,,,,230,Oct 2012,699,80,2,1,1,North Shore,24
9 Seabreeze Parade,"412,500",Nov 2013,,,,,,"1,394",,,,,North Shore,24
2/19 Seabreeze Parade,"310,000",Oct 2013,,,,,,432,,3,1,1,North Shore,24
2/51 The Esplanade,"420,000",Sep 2013,,,,420,Jan 2012,239,186,4,3,2,North Shore,24
1 Pine Avenue,"362,500",Aug 2013,"284,000",Sep 2003,,360,Oct 2018,78,144,3,1,4,North Shore,24
1B Pine Avenue,"362,500",26 Aug 2013,"306,000",Mar 2009,1.0,,,340,,,,,North Shore,24
6 Seabright Street,"225,000",Aug 2013,"80,000",May 2002,,,,699,185,,,,North Shore,24
11 Seabright Street,"209,002",Aug 2013,,,,,,692,,,,,North Shore,24
