Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
3 Baybreeze Close,"520,000",Jun 2018,"129,000",Sep 2005,,380,Jun 2010,610,174,3,2,2,Newcomb,20
2/11 Ivanhoe Court,"345,000",Jun 2018,,,,,,258,,2,1,1,Newcomb,20
9/118 Bellarine Highway,"327,000",Jun 2018,,,,,,,166,,,,Newcomb,20
1/55 Anthony Street,"380,000",Jun 2018,"280,000",Jul 2015,,350,Aug 2019,365,104,,,,Newcomb,20
131 Wilsons Road,"470,000",Jun 2018,"210,000",Nov 2003,,270,May 2012,690,,3,2,2,Newcomb,20
12b Cheltenham Road,"455,000",Jun 2018,,,,,,242,,,,,Newcomb,20
63 Neptune Avenue,"420,000",May 2018,"275,000",Apr 2012,,,,534,13,3,1,2,Newcomb,20
3/68 Bellarine Highway,"315,000",May 2018,"275,000",Jan 2017,,290,Apr 2015,194,97,,,,Newcomb,20
19 Cheltenham Road,"417,000",May 2018,"280,000",Mar 2009,,330,Jul 2016,309,110,,,,Newcomb,20
12 Carinya Avenue,"455,000",May 2018,"265,000",May 2016,,,,586,106,3,1,1,Newcomb,20
31 Watsons Road,"460,000",May 2018,"296,000",Oct 2013,1.0,260,Jun 2010,661,,3,1,2,Newcomb,20
13 Lancaster Avenue,"488,000",May 2018,"132,500",Jan 2016,,,,353,,2,1,1,Newcomb,20
9 Vega Court,"443,000",May 2018,"65,200",Oct 1986,,,,602,100,3,1,2,Newcomb,20
8 Cheltenham Road,"535,000",May 2018,"177,000",Apr 2005,,275,Sep 2013,773,110,3,1,2,Newcomb,20
13 Saturn Street,"402,000",May 2018,"75,000",Sep 1991,,325,Jun 2018,534,,3,1,1,Newcomb,20
5/3 Rose Court,"190,000",May 2018,"132,000",Feb 2010,,210,Jun 2019,67,,1,1,1,Newcomb,20
93 Boundary Road,"495,000",05 May 2018,,,1.0,500,May 2019,941,,3,2,1,Newcomb,20
6 Ising Street,"499,000",May 2018,"68,900",Feb 1986,,350,Jun 2018,711,,4,2,2,Newcomb,20
31 Wilton Avenue,"500,000",May 2018,"260,000",Feb 2012,,350,May 2018,656,,3,1,2,Newcomb,20
12 Banksia Court,"419,000",May 2018,"81,000",Jan 2001,,340,Jul 2018,557,,3,1,1,Newcomb,20
14 Charlotte Avenue,"650,000",May 2018,"395,100",Mar 2012,,,,771,179,4,1,2,Newcomb,20
7/133 Helms Street,"315,000",Apr 2018,"182,500",Jan 2008,,290,Jun 2018,157,71,,,,Newcomb,20
37 Anthony Street,"526,500",Apr 2018,,,,380,Jun 2019,833,,3,1,2,Newcomb,20
18 Boronia Street,"506,000",Apr 2018,"187,000",Sep 2006,,,,585,,3,1,1,Newcomb,20
3/20 Saturn Street,"325,000",Apr 2018,"210,000",Mar 2010,,,,158,,,,,Newcomb,20
7-8 Alma Court,"540,000",Apr 2018,,,,370,Apr 2019,939,,3,1,4,Newcomb,20
10 Andrew Street,"425,000",Apr 2018,"120,000",Jun 2002,,,,559,100,3,2,4,Newcomb,20
3/6 Tilly Court,"240,000",Apr 2018,"180,000",May 2015,,215,Mar 2015,118,,,,,Newcomb,20
2/17 Lancaster Avenue,"375,000",Apr 2018,"300,000",Mar 2012,,340,Jun 2018,336,,,,,Newcomb,20
40 Coppards Road,"750,000",Mar 2018,"475,000",Sep 2006,,,,"4,053",,3,2,5,Newcomb,20
16 Andrew Street,"395,000",Mar 2018,,,,,,610,,3,1,1,Newcomb,20
1 & 3 Lindel Street,"950,000",Mar 2018,,,,,,"2,180",,4,2,1,Newcomb,20
34 Portarlington Road,"463,000",Mar 2018,,,,340,Aug 2015,651,,3,2,3,Newcomb,20
35 Wilsons Road,"502,500",Mar 2018,"270,000",Aug 2009,,380,Jun 2018,628,115,3,1,2,Newcomb,20
2/6 Hillford Street,"361,000",Mar 2018,"265,000",Aug 2012,,,,207,,,,,Newcomb,20
16 Lucas Street,"420,000",Mar 2018,"256,000",May 2014,1.0,360,Apr 2019,576,,3,1,3,Newcomb,20
18 Lucas Street,"425,000",Mar 2018,"190,000",Mar 2013,1.0,310,Dec 2016,576,101,3,1,1,Newcomb,20
4/52-54 Wilton Avenue,"340,000",Mar 2018,"94,000",Jul 1989,,,,178,,,,,Newcomb,20
1 Cassia Court,"410,000",Mar 2018,"250,500",Apr 2016,,300,Jun 2018,604,120,3,2,1,Newcomb,20
4 Bellarine Highway,"403,000",Mar 2018,"215,000",Jan 2004,,330,Nov 2019,610,,3,1,4,Newcomb,20
2/5 Charlotte Avenue,"365,000",Feb 2018,,,,330,Dec 2015,154,,,,,Newcomb,20
40 Wilsons Road,"472,500",Feb 2018,"275,000",Nov 2014,,360,Jun 2019,664,,4,1,1,Newcomb,20
33 Richard Street,"440,000",Feb 2018,"77,000",Apr 2001,,390,Feb 2018,544,,3,1,1,Newcomb,20
2/30 Breadalbane Street,"371,250",Jan 2018,,,,340,Nov 2018,297,,3,1,1,Newcomb,20
111 Bellarine Highway,"1,280,000",Jan 2018,"990,000",Sep 2014,,,,"3,881",83,,,,Newcomb,20
45 Wilton Avenue,"471,000",Jan 2018,,,,330,Apr 2018,656,,3,1,2,Newcomb,20
2/11 Greenwood Street,"435,000",Jan 2018,,,,,,,,,,,Newcomb,20
3/25 Boundary Road,"286,500",Dec 2017,"165,000",Jul 2004,,315,Feb 2019,100,,,,,Newcomb,20
25 Brayshay Road,"420,000",Dec 2017,"305,000",Jun 2008,,360,Apr 2015,641,,4,1,1,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
24 Watsons Road,"445,000",06 Dec 2017,"310,000",Nov 2011,1.0,340,Jan 2018,593,109,3,1,1,Newcomb,20
4/2-4 Morpeth Street,"215,000",Nov 2017,,,,210,Feb 2017,64,,,,,Newcomb,20
26 Ivy Street,"357,178",Nov 2017,"246,000",Sep 2011,1.0,330,Dec 2017,351,,3,1,2,Newcomb,20
4 Carol Court,"457,500",Nov 2017,"220,000",Jun 2008,,350,Mar 2018,845,110,3,1,1,Newcomb,20
2/55 Anthony Street,"335,000",Nov 2017,"280,000",Jan 2014,,340,Jan 2018,320,,,,,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
24 Watsons Road,"445,000",06 Dec 2017,"310,000",Nov 2011,1.0,340,Jan 2018,593,109,3,1,1,Newcomb,20
4/2-4 Morpeth Street,"215,000",Nov 2017,,,,210,Feb 2017,64,,,,,Newcomb,20
26 Ivy Street,"357,178",Nov 2017,"246,000",Sep 2011,1.0,330,Dec 2017,351,,3,1,2,Newcomb,20
4 Carol Court,"457,500",Nov 2017,"220,000",Jun 2008,,350,Mar 2018,845,110,3,1,1,Newcomb,20
2/55 Anthony Street,"335,000",Nov 2017,"280,000",Jan 2014,,340,Jan 2018,320,,,,,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
24 Watsons Road,"445,000",06 Dec 2017,"310,000",Nov 2011,1.0,340,Jan 2018,593,109,3,1,1,Newcomb,20
4/2-4 Morpeth Street,"215,000",Nov 2017,,,,210,Feb 2017,64,,,,,Newcomb,20
26 Ivy Street,"357,178",Nov 2017,"246,000",Sep 2011,1.0,330,Dec 2017,351,,3,1,2,Newcomb,20
4 Carol Court,"457,500",Nov 2017,"220,000",Jun 2008,,350,Mar 2018,845,110,3,1,1,Newcomb,20
2/55 Anthony Street,"335,000",Nov 2017,"280,000",Jan 2014,,340,Jan 2018,320,,,,,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
24 Watsons Road,"445,000",06 Dec 2017,"310,000",Nov 2011,1.0,340,Jan 2018,593,109,3,1,1,Newcomb,20
4/2-4 Morpeth Street,"215,000",Nov 2017,,,,210,Feb 2017,64,,,,,Newcomb,20
26 Ivy Street,"357,178",Nov 2017,"246,000",Sep 2011,1.0,330,Dec 2017,351,,3,1,2,Newcomb,20
4 Carol Court,"457,500",Nov 2017,"220,000",Jun 2008,,350,Mar 2018,845,110,3,1,1,Newcomb,20
2/55 Anthony Street,"335,000",Nov 2017,"280,000",Jan 2014,,340,Jan 2018,320,,,,,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
24 Watsons Road,"445,000",06 Dec 2017,"310,000",Nov 2011,1.0,340,Jan 2018,593,109,3,1,1,Newcomb,20
4/2-4 Morpeth Street,"215,000",Nov 2017,,,,210,Feb 2017,64,,,,,Newcomb,20
26 Ivy Street,"357,178",Nov 2017,"246,000",Sep 2011,1.0,330,Dec 2017,351,,3,1,2,Newcomb,20
4 Carol Court,"457,500",Nov 2017,"220,000",Jun 2008,,350,Mar 2018,845,110,3,1,1,Newcomb,20
2/55 Anthony Street,"335,000",Nov 2017,"280,000",Jan 2014,,340,Jan 2018,320,,,,,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
24 Watsons Road,"445,000",06 Dec 2017,"310,000",Nov 2011,1.0,340,Jan 2018,593,109,3,1,1,Newcomb,20
4/2-4 Morpeth Street,"215,000",Nov 2017,,,,210,Feb 2017,64,,,,,Newcomb,20
26 Ivy Street,"357,178",Nov 2017,"246,000",Sep 2011,1.0,330,Dec 2017,351,,3,1,2,Newcomb,20
4 Carol Court,"457,500",Nov 2017,"220,000",Jun 2008,,350,Mar 2018,845,110,3,1,1,Newcomb,20
2/55 Anthony Street,"335,000",Nov 2017,"280,000",Jan 2014,,340,Jan 2018,320,,,,,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
24 Watsons Road,"445,000",06 Dec 2017,"310,000",Nov 2011,1.0,340,Jan 2018,593,109,3,1,1,Newcomb,20
4/2-4 Morpeth Street,"215,000",Nov 2017,,,,210,Feb 2017,64,,,,,Newcomb,20
26 Ivy Street,"357,178",Nov 2017,"246,000",Sep 2011,1.0,330,Dec 2017,351,,3,1,2,Newcomb,20
4 Carol Court,"457,500",Nov 2017,"220,000",Jun 2008,,350,Mar 2018,845,110,3,1,1,Newcomb,20
2/55 Anthony Street,"335,000",Nov 2017,"280,000",Jan 2014,,340,Jan 2018,320,,,,,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
24 Watsons Road,"445,000",06 Dec 2017,"310,000",Nov 2011,1.0,340,Jan 2018,593,109,3,1,1,Newcomb,20
4/2-4 Morpeth Street,"215,000",Nov 2017,,,,210,Feb 2017,64,,,,,Newcomb,20
26 Ivy Street,"357,178",Nov 2017,"246,000",Sep 2011,1.0,330,Dec 2017,351,,3,1,2,Newcomb,20
4 Carol Court,"457,500",Nov 2017,"220,000",Jun 2008,,350,Mar 2018,845,110,3,1,1,Newcomb,20
2/55 Anthony Street,"335,000",Nov 2017,"280,000",Jan 2014,,340,Jan 2018,320,,,,,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
24 Watsons Road,"445,000",06 Dec 2017,"310,000",Nov 2011,1.0,340,Jan 2018,593,109,3,1,1,Newcomb,20
4/2-4 Morpeth Street,"215,000",Nov 2017,,,,210,Feb 2017,64,,,,,Newcomb,20
26 Ivy Street,"357,178",Nov 2017,"246,000",Sep 2011,1.0,330,Dec 2017,351,,3,1,2,Newcomb,20
4 Carol Court,"457,500",Nov 2017,"220,000",Jun 2008,,350,Mar 2018,845,110,3,1,1,Newcomb,20
2/55 Anthony Street,"335,000",Nov 2017,"280,000",Jan 2014,,340,Jan 2018,320,,,,,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
24 Watsons Road,"445,000",06 Dec 2017,"310,000",Nov 2011,1.0,340,Jan 2018,593,109,3,1,1,Newcomb,20
4/2-4 Morpeth Street,"215,000",Nov 2017,,,,210,Feb 2017,64,,,,,Newcomb,20
26 Ivy Street,"357,178",Nov 2017,"246,000",Sep 2011,1.0,330,Dec 2017,351,,3,1,2,Newcomb,20
4 Carol Court,"457,500",Nov 2017,"220,000",Jun 2008,,350,Mar 2018,845,110,3,1,1,Newcomb,20
2/55 Anthony Street,"335,000",Nov 2017,"280,000",Jan 2014,,340,Jan 2018,320,,,,,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
24 Watsons Road,"445,000",06 Dec 2017,"310,000",Nov 2011,1.0,340,Jan 2018,593,109,3,1,1,Newcomb,20
4/2-4 Morpeth Street,"215,000",Nov 2017,,,,210,Feb 2017,64,,,,,Newcomb,20
26 Ivy Street,"357,178",Nov 2017,"246,000",Sep 2011,1.0,330,Dec 2017,351,,3,1,2,Newcomb,20
4 Carol Court,"457,500",Nov 2017,"220,000",Jun 2008,,350,Mar 2018,845,110,3,1,1,Newcomb,20
2/55 Anthony Street,"335,000",Nov 2017,"280,000",Jan 2014,,340,Jan 2018,320,,,,,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
24 Watsons Road,"445,000",06 Dec 2017,"310,000",Nov 2011,1.0,340,Jan 2018,593,109,3,1,1,Newcomb,20
4/2-4 Morpeth Street,"215,000",Nov 2017,,,,210,Feb 2017,64,,,,,Newcomb,20
26 Ivy Street,"357,178",Nov 2017,"246,000",Sep 2011,1.0,330,Dec 2017,351,,3,1,2,Newcomb,20
4 Carol Court,"457,500",Nov 2017,"220,000",Jun 2008,,350,Mar 2018,845,110,3,1,1,Newcomb,20
2/55 Anthony Street,"335,000",Nov 2017,"280,000",Jan 2014,,340,Jan 2018,320,,,,,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
24 Watsons Road,"445,000",06 Dec 2017,"310,000",Nov 2011,1.0,340,Jan 2018,593,109,3,1,1,Newcomb,20
4/2-4 Morpeth Street,"215,000",Nov 2017,,,,210,Feb 2017,64,,,,,Newcomb,20
26 Ivy Street,"357,178",Nov 2017,"246,000",Sep 2011,1.0,330,Dec 2017,351,,3,1,2,Newcomb,20
4 Carol Court,"457,500",Nov 2017,"220,000",Jun 2008,,350,Mar 2018,845,110,3,1,1,Newcomb,20
2/55 Anthony Street,"335,000",Nov 2017,"280,000",Jan 2014,,340,Jan 2018,320,,,,,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
24 Watsons Road,"445,000",06 Dec 2017,"310,000",Nov 2011,1.0,340,Jan 2018,593,109,3,1,1,Newcomb,20
4/2-4 Morpeth Street,"215,000",Nov 2017,,,,210,Feb 2017,64,,,,,Newcomb,20
26 Ivy Street,"357,178",Nov 2017,"246,000",Sep 2011,1.0,330,Dec 2017,351,,3,1,2,Newcomb,20
4 Carol Court,"457,500",Nov 2017,"220,000",Jun 2008,,350,Mar 2018,845,110,3,1,1,Newcomb,20
2/55 Anthony Street,"335,000",Nov 2017,"280,000",Jan 2014,,340,Jan 2018,320,,,,,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
24 Watsons Road,"445,000",06 Dec 2017,"310,000",Nov 2011,1.0,340,Jan 2018,593,109,3,1,1,Newcomb,20
4/2-4 Morpeth Street,"215,000",Nov 2017,,,,210,Feb 2017,64,,,,,Newcomb,20
26 Ivy Street,"357,178",Nov 2017,"246,000",Sep 2011,1.0,330,Dec 2017,351,,3,1,2,Newcomb,20
4 Carol Court,"457,500",Nov 2017,"220,000",Jun 2008,,350,Mar 2018,845,110,3,1,1,Newcomb,20
2/55 Anthony Street,"335,000",Nov 2017,"280,000",Jan 2014,,340,Jan 2018,320,,,,,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
24 Watsons Road,"445,000",06 Dec 2017,"310,000",Nov 2011,1.0,340,Jan 2018,593,109,3,1,1,Newcomb,20
4/2-4 Morpeth Street,"215,000",Nov 2017,,,,210,Feb 2017,64,,,,,Newcomb,20
26 Ivy Street,"357,178",Nov 2017,"246,000",Sep 2011,1.0,330,Dec 2017,351,,3,1,2,Newcomb,20
4 Carol Court,"457,500",Nov 2017,"220,000",Jun 2008,,350,Mar 2018,845,110,3,1,1,Newcomb,20
2/55 Anthony Street,"335,000",Nov 2017,"280,000",Jan 2014,,340,Jan 2018,320,,,,,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
24 Watsons Road,"445,000",06 Dec 2017,"310,000",Nov 2011,1.0,340,Jan 2018,593,109,3,1,1,Newcomb,20
4/2-4 Morpeth Street,"215,000",Nov 2017,,,,210,Feb 2017,64,,,,,Newcomb,20
26 Ivy Street,"357,178",Nov 2017,"246,000",Sep 2011,1.0,330,Dec 2017,351,,3,1,2,Newcomb,20
4 Carol Court,"457,500",Nov 2017,"220,000",Jun 2008,,350,Mar 2018,845,110,3,1,1,Newcomb,20
2/55 Anthony Street,"335,000",Nov 2017,"280,000",Jan 2014,,340,Jan 2018,320,,,,,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
24 Watsons Road,"445,000",06 Dec 2017,"310,000",Nov 2011,1.0,340,Jan 2018,593,109,3,1,1,Newcomb,20
4/2-4 Morpeth Street,"215,000",Nov 2017,,,,210,Feb 2017,64,,,,,Newcomb,20
26 Ivy Street,"357,178",Nov 2017,"246,000",Sep 2011,1.0,330,Dec 2017,351,,3,1,2,Newcomb,20
4 Carol Court,"457,500",Nov 2017,"220,000",Jun 2008,,350,Mar 2018,845,110,3,1,1,Newcomb,20
2/55 Anthony Street,"335,000",Nov 2017,"280,000",Jan 2014,,340,Jan 2018,320,,,,,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
24 Watsons Road,"445,000",06 Dec 2017,"310,000",Nov 2011,1.0,340,Jan 2018,593,109,3,1,1,Newcomb,20
4/2-4 Morpeth Street,"215,000",Nov 2017,,,,210,Feb 2017,64,,,,,Newcomb,20
26 Ivy Street,"357,178",Nov 2017,"246,000",Sep 2011,1.0,330,Dec 2017,351,,3,1,2,Newcomb,20
4 Carol Court,"457,500",Nov 2017,"220,000",Jun 2008,,350,Mar 2018,845,110,3,1,1,Newcomb,20
2/55 Anthony Street,"335,000",Nov 2017,"280,000",Jan 2014,,340,Jan 2018,320,,,,,Newcomb,20
42 Helms Street,"469,000",16 Dec 2017,"186,000",Jan 2005,1.0,300,May 2017,808,,3,1,1,Newcomb,20
3/1 Fern Street,"355,000",09 Dec 2017,,,1.0,,,5,,,,,Newcomb,20
11 Andrew Street,"355,000",09 Dec 2017,"268,000",Oct 2012,1.0,,,544,,3,1,3,Newcomb,20
7/14-16 Lindsay Street,"192,000",Dec 2017,"116,000",Mar 2005,,,,64,,,,,Newcomb,20
1/30 Breadalbane Street,"321,150",Dec 2017,,,,295,May 2020,282,,3,1,1,Newcomb,20
