Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
12 Lovell Court,"270,000",Jan 2017,"253,000",Dec 2011,,320,Feb 2018,609,,4,2,2,Whittington,31
1 Regent Street,"3,100,000",Jan 2017,"400,000",May 2006,,,,"2,190",,,,,Whittington,31
30B Orbit Drive,"317,500",Jan 2017,"102,500",Mar 2015,,340,Nov 2017,283,,,,,Whittington,31
4 Planet Court,"290,000",Jan 2017,"265,000",Sep 2013,,,,668,106,3,1,2,Whittington,31
4/224 Wilsons Road,"173,000",Jan 2017,"148,000",Nov 2014,,200,Oct 2018,69,,,,,Whittington,31
21 Townsend Road,"290,000",Jan 2017,,,,320,Oct 2019,697,,3,1,1,Whittington,31
4/224-226 Wilsons Road,"173,000",Jan 2017,"148,000",Nov 2014,,180,Nov 2014,69,,,,,Whittington,31
21 Bellagio Court,"365,000",Jan 2017,"99,000",Jul 2007,,,,513,,3,2,2,Whittington,31
112 Solar Drive,"260,000",Dec 2016,"116,000",Feb 2000,,320,Feb 2017,671,668,3,1,,Whittington,31
1/5 Koala Court,"278,000",Dec 2016,,,,,,241,,,,,Whittington,31
165 Boundary Road,"265,000",Dec 2016,,,,270,Dec 2017,567,,3,1,1,Whittington,31
47 Melva Crescent,"307,000",Dec 2016,"222,000",Sep 2006,,,,658,113,3,1,2,Whittington,31
2 Thatcher Court,"263,500",Dec 2016,"67,000",Nov 1997,,310,Jan 2019,733,,4,1,2,Whittington,31
4 Thatcher Court,"249,000",Dec 2016,"230,000",Aug 2010,,,,675,,3,1,1,Whittington,31
34 Regent Street,"300,000",03 Dec 2016,,,1.0,350,Jun 2017,655,,4,1,1,Whittington,31
1/1 Cernan Court,"205,000",Dec 2016,"172,000",May 2011,,165,Dec 2007,250,,2,1,1,Whittington,31
142 & 142a Wilsons Road,"305,000",Nov 2016,,,,,,,,,,,Whittington,31
3 Galaxy Court,"287,000",Nov 2016,"235,000",Oct 2013,,340,Apr 2019,670,99,4,1,4,Whittington,31
3/6 Casaceli Court,"160,000",Nov 2016,"142,000",Aug 2015,,190,Sep 2015,121,,,,,Whittington,31
1/6 Yale Court,"240,000",Nov 2016,"151,000",Oct 1989,,,,153,,,,,Whittington,31
10 Oxford Street,"290,000",Nov 2016,"79,000",Mar 1987,,330,May 2019,655,,3,1,2,Whittington,31
53 Oxford Street,"240,000",Nov 2016,"207,750",Nov 2005,,,,380,,3,1,1,Whittington,31
59 Regent Street,"325,000",Nov 2016,,,,,,866,,3,1,,Whittington,31
3/206-208 Wilsons Road,"166,000",Nov 2016,"160,000",Sep 2008,,,,62,,,,,Whittington,31
3/206 Wilsons Road,"166,000",Nov 2016,"135,000",Sep 2008,,,,62,,,,,Whittington,31
43 Chapel Street,"295,000",Oct 2016,"220,000",Jul 2009,,,,540,151,3,1,2,Whittington,31
6/224-226 Wilsons Road,"195,000",Oct 2016,"184,000",Feb 2015,,250,Sep 2015,125,,,,,Whittington,31
6/224 Wilsons road,"195,000",Oct 2016,"184,000",Jan 2015,,250,Jul 2019,"1,525",,,,,Whittington,31
6/117-121 Solar Drive,"180,000",Oct 2016,"147,000",Oct 2010,,145,Oct 2008,107,,,,,Whittington,31
6/117 Solar Drive,"180,000",Oct 2016,"147,000",Oct 2010,,,,107,,,,,Whittington,31
4 Orbit Drive,"292,000",Sep 2016,"214,000",Jun 2006,,330,Jan 2018,742,,3,1,5,Whittington,31
5 Sylvia Court,"395,000",Aug 2016,,,,,,874,,4,2,2,Whittington,31
24 Chapel Street,"318,000",Aug 2016,"286,330",Jul 2012,,,,510,,3,1,4,Whittington,31
183 Wilsons Road,"346,000",Aug 2016,"310,000",Jun 2013,,320,Aug 2013,690,156,4,2,1,Whittington,31
13A Townsend Road,"280,000",Aug 2016,"210,500",Oct 2007,,295,Jan 2016,355,,3,1,1,Whittington,31
6/206 Wilsons Road,"205,000",Aug 2016,"160,000",Sep 2008,,,,122,,,,,Whittington,31
6/144 Wilsons Road,"143,000",Aug 2016,,,,210,Aug 2018,"1,017",,,,,Whittington,31
6/206-208 Wilsons Road,"205,000",Aug 2016,"112,000",Apr 2008,,,,122,,,,,Whittington,31
1 & 2/6 Yale Court,"245,000",Aug 2016,,,,,,152,,,,,Whittington,31
8 Regent Street,"600,000",Aug 2016,"149,000",May 2001,,,,"1,409",,3,1,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
10 Regent Street,"600,000",Jul 2016,"150,000",Jul 2003,,,,"1,405",,3,1,1,Whittington,31
6/144-152 Wilsons Road,"143,000",Jul 2016,,,,100,Apr 2007,"1,017",,,,,Whittington,31
14 Regent Street,"375,000",Jul 2016,"230,000",Feb 2004,,,,581,,4,2,4,Whittington,31
45 Thompson Street,"300,000",Jun 2016,"178,000",Dec 2002,,350,Dec 2018,645,122,3,1,1,Whittington,31
19 Townsend Road,"255,000",Jun 2016,"143,000",Nov 2009,,290,May 2017,774,,3,1,4,Whittington,31
8/18 Regent Street,"149,500",Jun 2016,,,,220,Jun 2019,45,,,,,Whittington,31
1 & 8/18 Regent Street,"149,500",Jun 2016,,,,,,,,,,,Whittington,31
48 Regent Street,"261,000",Jun 2016,,,,,,627,,4,1,1,Whittington,31
8 Conrad Court,"260,000",Jun 2016,"206,500",May 2008,,,,582,126,3,2,2,Whittington,31
2/18 REGENT Street,"151,500",Jun 2016,,,,230,Oct 2019,42,,,,,Whittington,31
