,address,sold,last sold,rent,house_info,land_size
62,59 Stoneleigh Crescent,"Sold $1,012,000 in Jun 2020","Last Sold $194,000 in Aug 2010",Rent $650pw in Jun 2020, ,Land size: 988 sqm | Building size: 270 sqm
63,5 Nelson Avenue,"Sold $582,000 in 06 Jun 2020(Auction)", , ,House: 3  ,Land size: 656 sqm
64,5/3 Augustine Drive,"Sold $400,000 in Jun 2020","Last Sold $97,000 in May 1992",Rent $340pw in Dec 2017, ,Land size: 204 sqm
65,8 (Lot 695) Narrawong Avenue,"Sold $260,000 in Jun 2020", , , , 
66,5 Elliott Avenue,"Sold $613,250 in May 2020", , ,House: 3  1  2 ,Land size: 650 sqm
67,1/1 Waddington Court,"Sold $469,000 in May 2020","Last Sold $130,040 in Apr 1992",Rent $340pw in Jul 2013, ,Land size: 414 sqm
68,31 Lansell Drive,"Sold $722,000 in 23 May 2020(Auction)","Last Sold $485,000 in Sep 2010(Auction)", ,House: 4  2  2 ,Land size: 813 sqm | Building size: 205 sqm
69,4/114 South Valley Road,"Sold $565,000 in May 2020", , , , 
70,11 Cuthbert Avenue,"Sold $500,000 in May 2020", , ,House: 3  1  2 ,Land size: 589 sqm
71,13 Huntly Close,"Sold $605,000 in 14 May 2020(Auction)","Last Sold $153,000 in Oct 1989",Rent $380pw in Oct 2014,House: 3  2  1 ,Land size: 870 sqm
72,8 Victory Way,"Sold $675,000 in May 2020","Last Sold $50,250 in Aug 1996",Rent $430pw in Jan 2015,House: 5  3  2 ,Land size: 671 sqm | Building size: 220 sqm
73,2 Rivington Court,"Sold $1,280,000 in May 2020","Last Sold $1,000,000 in Apr 2015", ,House: 4  3  3 ,Land size: 650 sqm
74,21 Montrose Place,"Sold $1,044,999 in May 2020","Last Sold $70,000 in Oct 1998", ,House: 4  2  2 ,Land size: 676 sqm | Building size: 250 sqm
75,15 Pepperdine Way,"Sold $725,000 in May 2020","Last Sold $401,000 in Apr 2009", ,House: 3  2  2 ,Land size: 791 sqm
76,34 Remony Avenue,"Sold $745,000 in May 2020", , ,House: 3  2  2 ,"Land size: 1,087 sqm"
77,10 Glastonbury Drive,"Sold $641,000 in May 2020","Last Sold $163,000 in Jun 1987", ,House: 4  ,Land size: 660 sqm
78,206 Mt Pleasant Road,"Sold $790,000 in May 2020","Last Sold $442,500 in Jul 2012(Auction)", ,House: 4  2  2 ,Land size: 910 sqm
79,2/3 Hillcrest Court,"Sold $516,000 in Apr 2020","Last Sold $295,000 in Apr 2009", , ,Land size: 341 sqm
80,14 Maidie Street,"Sold $635,000 in Apr 2020","Last Sold $56,000 in Jul 1983", ,House: 3  2  2 ,Land size: 653 sqm
81,7 Caudry Street,"Sold $780,000 in Apr 2020","Last Sold $182,000 in Jan 2010", , ,Land size: 825 sqm | Building size: 212 sqm
82,2/54 Daly Boulevard,"Sold $457,000 in Apr 2020","Last Sold $270,000 in Jan 2008", , ,Land size: 283 sqm
83,3 Meadow Court,"Sold $1,225,000 in Apr 2020","Last Sold $355,000 in Nov 2015", , ,"Land size: 1,322 sqm"
84,82 Reigate Road,"Sold $665,000 in Apr 2020","Last Sold $565,000 in Mar 2014", ,House: 3  3  4 ,Land size: 739 sqm
85,161 Grantham Drive,"Sold $850,000 in Apr 2020","Last Sold $215,000 in Jun 2012", , ,Land size: 720 sqm | Building size: 325 sqm
86,34 Cuthbert Avenue,"Sold $565,000 in Apr 2020","Last Sold $75,000 in Apr 1987", ,House: 3  1  2 ,Land size: 590 sqm
87,22 Strickland Avenue,"Sold $491,000 in Apr 2020","Last Sold $88,000 in Aug 1996", ,House: 3  ,Land size: 589 sqm
88,12 Lansell Drive,"Sold $695,000 in Apr 2020","Last Sold $177,000 in Dec 1999", ,House: 4  2  2 ,Land size: 606 sqm
89,2 Orchardview Court,"Sold $935,000 in Apr 2020","Last Sold $240,000 in Aug 2009",Rent $520pw in Aug 2015,House: 3  2  3 ,Land size: 933 sqm
90,12 Maidie Street,"Sold $700,000 in Mar 2020","Last Sold $165,000 in Mar 2000", ,House: 3  2  2 ,Land size: 656 sqm
91,59 South Valley Road,"Sold $728,000 in Mar 2020","Last Sold $417,500 in Oct 2014", ,House: 3  1  2 ,Land size: 594 sqm
92,3 Oxbow Court,"Sold $240,000 in Mar 2020", , , ,Land size: 363 sqm
93,13-15 Clemont Street,"Sold $745,000 in Mar 2020","Last Sold $210,000 in Jan 2017", , ,Land size: 700 sqm
94,1/41 South Valley Road,"Sold $465,000 in Mar 2020","Last Sold $382,502 in Mar 2015",Rent $260pw in Dec 2008,House: 2  1  1 ,Land size: 293 sqm | Building size: 104 sqm
95,50 Reigate Road,"Sold $770,000 in Mar 2020","Last Sold $650,000 in Jul 2016", ,House: 4  2  4 ,Land size: 790 sqm
96,39 Wallaroo Way,"Sold $925,000 in Mar 2020", , , ,Land size: 703 sqm
97,8 Mosman Way,"Sold $290,000 in Mar 2020","Last Sold $139,000 in Sep 2009", , ,Land size: 687 sqm
98,8/114 South Valley Road,"Sold $560,000 in Mar 2020", , , , 
99,4 Galloway Court,"Sold $750,000 in Mar 2020", , ,House: 3  2  2 ,Land size: 511 sqm
100,5 Kooyong Place,"Sold $587,500 in 14 Mar 2020(Auction)", , , ,Land size: 869 sqm
101,7 Caroline Street,"Sold $700,000 in 14 Mar 2020(Auction)","Last Sold $150,000 in Mar 1990", ,House: 4  ,Land size: 717 sqm
102,37 Lansell Drive,"Sold $744,000 in 14 Mar 2020(Auction)","Last Sold $490,000 in Oct 2014",Rent $440pw in Oct 2016,House: 4  2  2 ,Land size: 570 sqm
103,6-8 Jewell Place,"Sold $940,000 in Mar 2020","Last Sold $730,000 in Nov 2012", ,House: 3  ,Land size: 633 sqm
104,9 Cahill Court,"Sold $665,000 in Mar 2020","Last Sold $122,500 in Nov 2002", ,House: 4  2  2 ,Land size: 722 sqm
105,28 Leigh Road,"Sold $1,010,000 in Mar 2020","Last Sold $766,000 in Dec 2017", ,House: 5  3  2 ,Land size: 642 sqm
106,118 Grantham Drive,"Sold $910,000 in Mar 2020","Last Sold $730,000 in Apr 2016", ,House: 4  4  2 ,Land size: 922 sqm | Building size: 300 sqm
107,22B St Cloud Court,"Sold $875,000 in Mar 2020", , , , 
108,1/1 Triumph Court,"Sold $640,000 in Mar 2020", , , , 
109,9 Fryers Road,"Sold $638,000 in 07 Mar 2020(Auction)","Last Sold $255,000 in Dec 2004", ,House: 3  ,Land size: 658 sqm
110,68 Clydesdale Way,"Sold $915,000 in Mar 2020","Last Sold $250,000 in May 2008", ,House: 4  2  ,Land size: 996 sqm
111,39 Pepperdine Way,"Sold $905,000 in 07 Mar 2020(Auction)","Last Sold $760,000 in Dec 2018", ,House: 4  2  3 ,Land size: 657 sqm
112,1/11 Patern Street,"Sold $545,000 in Mar 2020", ,Rent $400pw in Jan 2017, ,Land size: 239 sqm
113,3/17 Jinjella Road,"Sold $520,000 in Mar 2020","Last Sold $345,000 in Sep 2015",Rent $430pw in Jan 2020, ,Land size: 132 sqm
114,50 Glastonbury Drive,"Sold $500,000 in Mar 2020", , , ,Land size: 672 sqm
115,11-13 Cara Road,"Sold $1,885,000 in Feb 2020","Last Sold $714,000 in Dec 2015(Auction)", ,House: 3  2  2 ,Land size: 785 sqm
116,22 Shoubra Drive,"Sold $862,000 in 22 Feb 2020(Auction)", , ,House: ,"Land size: 1,045 sqm"
117,135 South Valley Road,"Sold $490,000 in 22 Feb 2020(Auction)", , , ,Land size: 654 sqm
118,1/15 Waddington Court,"Sold $445,000 in 22 Feb 2020(Auction)","Last Sold $131,000 in Nov 1997", , ,Land size: 249 sqm
119,9 Mcevoy Close,"Sold $490,000 in Feb 2020","Last Sold $266,500 in Mar 2005",Rent $375pw in Dec 2015,House: 3  1  1 ,Land size: 303 sqm | Building size: 108 sqm
120,4 Roncliffe Road,"Sold $808,000 in Feb 2020","Last Sold $520,000 in Dec 2016",Rent $410pw in Jul 2012,House: 3  1  1 ,Land size: 724 sqm | Building size: 135 sqm
121,4 Vaucluse Rise,"Sold $680,000 in Feb 2020","Last Sold $64,000 in Apr 2000", ,House: 3  2  1 ,Land size: 703 sqm
122,31 Pepperdine Way,"Sold $1,006,250 in Feb 2020","Last Sold $565,000 in Mar 2005", ,House: 5  4  2 ,Land size: 911 sqm
123,14 Orana Road,"Sold $1,250,000 in Feb 2020","Last Sold $245,000 in Jun 2007", , ,Land size: 984 sqm
124,39 Molesworth Drive,"Sold $845,000 in Feb 2020","Last Sold $162,000 in Sep 2006", ,House: ,Land size: 738 sqm
125,12 Fryers Road,"Sold $580,000 in 08 Feb 2020(Auction)", ,Rent $350pw in Apr 2011,House: 3  1  ,Land size: 664 sqm
126,5 Cuthbert Avenue,"Sold $624,000 in 08 Feb 2020(Auction)","Last Sold $402,000 in May 2015(Auction)", ,House: 3  1  2 ,Land size: 590 sqm | Building size: 103 sqm
127,10 Fenland Court,"Sold $641,000 in Feb 2020", , ,House: ,Land size: 635 sqm
128,15 Leigh Road,"Sold $697,000 in Feb 2020","Last Sold $386,000 in Apr 2008", ,House: 3  2  2 ,Land size: 670 sqm
129,3/12 Patern Street,"Sold $170,000 in Jan 2020", , , ,Land size: 160 sqm
130,9 Shetland Close,"Sold $1,170,000 in Jan 2020","Last Sold $106,000 in Jun 2001", , ,"Land size: 1,248 sqm"
131,8/6 Nelson Avenue,"Sold $373,000 in Jan 2020","Last Sold $199,000 in Nov 2007", , ,Land size: 172 sqm | Building size: 77 sqm
132,12 Patern Street,"Sold $170,000 in Jan 2020","Last Sold $72,500 in Mar 2011", ,House: 2  ,Land size: 766 sqm
133,2-4 Esperence Crescent,"Sold $712,500 in Jan 2020","Last Sold $187,000 in Nov 2009",Rent $510pw in Oct 2017,House: 4  2  2 ,Land size: 807 sqm
134,124 South Valley Road,"Sold $592,000 in Jan 2020","Last Sold $225,000 in Jul 2008", ,House: 3  1  1 ,Land size: 327 sqm | Building size: 111 sqm
135,8 Rice Court,"Sold $580,000 in Jan 2020","Last Sold $112,000 in Jun 2003",Rent $460pw in Nov 2018, ,Land size: 539 sqm | Building size: 153 sqm
136,37 Grantham Drive,"Sold $825,000 in Jan 2020","Last Sold $530,000 in Apr 2012", ,House: 3  2  6 ,Land size: 725 sqm
137,66 Mulquiney Crescent,"Sold $650,000 in Jan 2020","Last Sold $435,000 in Jul 2011",Rent $495pw in Feb 2018,House: 4  2  2 ,Land size: 759 sqm
138,3/16 Montague Street,"Sold $450,000 in Jan 2020","Last Sold $60,000 in Dec 2002", , ,Land size: 159 sqm
139,13B BUCKLEY FALLS ROAD,"Sold $425,000 in Jan 2020","Last Sold $350,000 in Feb 2017", , ,Land size: 577 sqm
140,2/45 Vanessa Avenue,"Sold $433,000 in Jan 2020","Last Sold $190,100 in Jul 2008",Rent $260pw in Dec 2015, ,Land size: 140 sqm | Building size: 64 sqm
141,2 Highpoint Crescent,"Sold $258,500 in Jan 2020", , , ,Land size: 647 sqm
142,14 Valencay Avenue,"Sold $815,000 in Dec 2019","Last Sold $178,000 in Nov 2009", , ,Land size: 736 sqm | Building size: 226 sqm
143,21 Stoneleigh Crescent,"Sold $840,000 in Dec 2019","Last Sold $202,000 in Apr 2012", , ,Land size: 725 sqm | Building size: 198 sqm
144,17 Porter Avenue,"Sold $540,000 in Dec 2019", , ,House: ,Land size: 589 sqm
145,4/150 South Valley Road,"Sold $350,000 in Dec 2019","Last Sold $177,000 in Apr 2002",Rent $310pw in Feb 2018, ,Land size: 307 sqm | Building size: 95 sqm
146,1 Villawood Court,"Sold $790,000 in Dec 2019","Last Sold $410,000 in Aug 2009", ,House: 4  2  2 ,Land size: 699 sqm | Building size: 195 sqm
147,27 Strickland Avenue,"Sold $540,000 in Dec 2019","Last Sold $350,000 in Jan 2012",Rent $340pw in May 2017,House: 3  1  2 ,Land size: 589 sqm | Building size: 123 sqm
148,9-11 Mosman Way,"Sold $1,070,000 in Dec 2019", , ,House: ,"Land size: 1,077 sqm"
149,30 St Cloud Court,"Sold $630,000 in Dec 2019", , ,House: ,Land size: 769 sqm
150,50 Parkwood Drive,"Sold $795,000 in Dec 2019","Last Sold $92,000 in May 2002", ,House: 4  2  ,Land size: 721 sqm
151,16 Wynfield Drive,"Sold $715,000 in Dec 2019", , ,House: ,Land size: 649 sqm
152,27 Grantham Drive,"Sold $902,000 in Dec 2019","Last Sold $767,000 in Dec 2013", ,House: 5  4  2 ,Land size: 676 sqm
153,73 Fogarty Avenue,"Sold $795,000 in Dec 2019","Last Sold $495,000 in Sep 2010(Auction)", ,House: 4  2  2 ,Land size: 703 sqm
154,104 Belle Vue Avenue,"Sold $535,000 in 14 Dec 2019(Auction)", , ,House: ,Land size: 681 sqm
155,21 Aitkenside Avenue,"Sold $657,000 in Dec 2019", , , ,Land size: 585 sqm
156,8 Woolondoon Drive,"Sold $580,000 in Dec 2019","Last Sold $180,000 in Dec 2013",Rent $410pw in Oct 2017,House: 3  2  3 ,Land size: 407 sqm
157,1/22 Elizabeth Street,"Sold $427,000 in Dec 2019","Last Sold $310,000 in Aug 2016",Rent $365pw in Jan 2019,House: 2  1  1 ,Land size: 863 sqm | Building size: 89 sqm
158,116 Mill Race Road,"Sold $1,350,000 in Dec 2019", , ,House: 5  3  2 ,Land size: 805 sqm
159,21 Daly Boulevard,"Sold $695,000 in Dec 2019","Last Sold $360,000 in Apr 2007", ,House: 3  2  2 ,Land size: 722 sqm | Building size: 216 sqm
160,1 Merrick Court,"Sold $825,000 in Dec 2019","Last Sold $58,000 in Jun 1996", , ,Land size: 965 sqm
161,6 Thwaites Close,"Sold $595,000 in Dec 2019","Last Sold $420,000 in Apr 2012",Rent $440pw in Apr 2016,House: 3  2  2 ,Land size: 629 sqm
162,11 Thwaites Close,"Sold $685,000 in Dec 2019","Last Sold $501,000 in Mar 2014",Rent $500pw in Jun 2014,House: 4  2  2 ,Land size: 525 sqm
163,35 Montpellier Drive,"Sold $630,000 in Dec 2019", , , ,Land size: 720 sqm
164,39 Belle Vue Avenue,"Sold $725,000 in 07 Dec 2019(Auction)","Last Sold $255,000 in Oct 2007", ,House: 3  1  ,Land size: 656 sqm | Building size: 110 sqm
165,14 Koorong Court,"Sold $770,000 in Dec 2019","Last Sold $253,500 in Nov 1998", ,House: 3  3  3 ,Land size: 813 sqm
166,13 Majestic Drive,"Sold $285,500 in Dec 2019", , , ,Land size: 857 sqm
167,2 Senior Court,"Sold $540,000 in Dec 2019","Last Sold $330,000 in Feb 2000", , ,Land size: 314 sqm
168,6/157-159 Barrabool Road,"Sold $585,000 in Dec 2019","Last Sold $415,000 in Apr 2012",Rent $500pw in Aug 2020, ,Land size: 235 sqm
169,20 Arkana Avenue,"Sold $610,000 in 30 Nov 2019(Auction)", , ,House: ,Land size: 761 sqm
170,5 Oakview Court,"Sold $760,000 in Nov 2019","Last Sold $64,000 in Mar 2000", , ,"Land size: 1,167 sqm"
171,192 Mt Pleasant Road,"Sold $980,000 in 30 Nov 2019(Auction)","Last Sold $415,000 in Dec 2012", ,House: 5  2  2 ,Land size: 713 sqm | Building size: 220 sqm
172,69 Belle Vue Avenue,"Sold $550,000 in Nov 2019","Last Sold $330,000 in Aug 2012", ,House: 3  1  2 ,Land size: 652 sqm
173,2 Jalana Court,"Sold $729,500 in Nov 2019","Last Sold $150,000 in Aug 1990",Rent $550pw in Feb 2020,House: 4  2  1 ,Land size: 858 sqm | Building size: 204 sqm
174,32 Esperence Crescent,"Sold $690,000 in Nov 2019","Last Sold $191,000 in Jul 2008",Rent $570pw in Feb 2018, ,Land size: 643 sqm | Building size: 221 sqm
175,31 Montpellier Drive,"Sold $760,000 in Nov 2019","Last Sold $750,000 in Nov 2017", , ,Land size: 508 sqm
176,15 Challambra Crescent,"Sold $845,000 in Nov 2019","Last Sold $605,000 in Aug 2013",Rent $330pw in Nov 2005,House: 4  3  4 ,Land size: 345 sqm
177,10 Pepperdine Way,"Sold $810,000 in 23 Nov 2019(Auction)","Last Sold $203,000 in Apr 1993", , ,Land size: 824 sqm
178,151 Stoneleigh Crescent,"Sold $955,000 in Nov 2019", , ,House: ,Land size: 512 sqm
179,39 Bonsey Road,"Sold $665,000 in Nov 2019","Last Sold $550,000 in Mar 2014",Rent $240pw in Sep 2005,House: 4  2  1 ,Land size: 862 sqm | Building size: 174 sqm
